y,x,street_count,highway,junction,railway,geometry
19.2542576,72.8517228,3,,,,POINT (72.8517228 19.2542576)
19.2550883,72.856977,3,,,,POINT (72.856977 19.2550883)
19.255151,72.8512244,3,,,,POINT (72.8512244 19.255151)
19.2551285,72.8560615,3,,,,POINT (72.8560615 19.2551285)
19.2561226,72.8581978,4,,,,POINT (72.8581978 19.2561226)
19.2561857,72.858199,3,,,,POINT (72.858199 19.2561857)
19.2562806,72.8568096,3,,,,POINT (72.8568096 19.2562806)
19.2562963,72.8565058,1,,,,POINT (72.8565058 19.2562963)
19.2099612,72.822992,3,,,,POINT (72.822992 19.2099612)
19.2138202,72.8554122,3,,,,POINT (72.8554122 19.2138202)
19.2230726,72.8473441,1,,,,POINT (72.8473441 19.2230726)
19.2230784,72.8462838,3,,,,POINT (72.8462838 19.2230784)
19.1886339,72.8389545,1,,,,POINT (72.8389545 19.1886339)
19.1889702,72.8355011,4,,,,POINT (72.8355011 19.1889702)
19.1893482,72.8388146,3,,,,POINT (72.8388146 19.1893482)
19.1897198,72.8199405,3,,,,POINT (72.8199405 19.1897198)
19.1903979,72.8172862,1,,,,POINT (72.8172862 19.1903979)
19.1911339,72.8372529,3,,,,POINT (72.8372529 19.1911339)
19.1912904,72.8181173,3,,,,POINT (72.8181173 19.1912904)
19.1912949,72.8204292,3,,,,POINT (72.8204292 19.1912949)
19.1915447,72.8384594,1,,,,POINT (72.8384594 19.1915447)
19.1918477,72.8183311,3,,,,POINT (72.8183311 19.1918477)
19.1921592,72.8372836,3,,,,POINT (72.8372836 19.1921592)
19.1925976,72.836115,1,,,,POINT (72.836115 19.1925976)
19.1930002,72.8387024,1,,,,POINT (72.8387024 19.1930002)
19.1931677,72.8342834,4,traffic_signals,,,POINT (72.8342834 19.1931677)
19.1935104,72.8188703,1,,,,POINT (72.8188703 19.1935104)
19.1937466,72.8184663,3,,,,POINT (72.8184663 19.1937466)
19.1938494,72.8176023,1,,,,POINT (72.8176023 19.1938494)
19.1938992,72.8179297,3,,,,POINT (72.8179297 19.1938992)
19.1939784,72.8258829,3,,,,POINT (72.8258829 19.1939784)
19.1941691,72.817449,1,,,,POINT (72.817449 19.1941691)
19.1956145,72.8180109,3,,,,POINT (72.8180109 19.1956145)
19.1957582,72.8336182,4,traffic_signals,,,POINT (72.8336182 19.1957582)
19.1968542,72.8387857,3,,,,POINT (72.8387857 19.1968542)
19.1968886,72.8382129,1,,,,POINT (72.8382129 19.1968886)
19.1972643,72.8361147,1,,,,POINT (72.8361147 19.1972643)
19.1979394,72.8174149,1,,,,POINT (72.8174149 19.1979394)
19.198476,72.8376925,1,,,,POINT (72.8376925 19.198476)
19.1986842,72.8340119,3,,,,POINT (72.8340119 19.1986842)
19.1990888,72.8343895,3,,,,POINT (72.8343895 19.1990888)
19.2001887,72.8388719,3,,,,POINT (72.8388719 19.2001887)
19.2003415,72.8363116,3,,,,POINT (72.8363116 19.2003415)
19.2010043,72.8259955,3,,,,POINT (72.8259955 19.2010043)
19.2011485,72.8324049,3,,,,POINT (72.8324049 19.2011485)
19.2012554,72.8379986,3,,,,POINT (72.8379986 19.2012554)
19.2013876,72.8375699,3,,,,POINT (72.8375699 19.2013876)
19.201393,72.8375233,3,,,,POINT (72.8375233 19.201393)
19.2020776,72.8375422,3,,,,POINT (72.8375422 19.2020776)
19.2026578,72.8307008,1,,,,POINT (72.8307008 19.2026578)
19.2032737,72.8331823,3,,,,POINT (72.8331823 19.2032737)
19.2034389,72.8365995,3,,,,POINT (72.8365995 19.2034389)
19.2047607,72.8306075,1,,,,POINT (72.8306075 19.2047607)
19.2054622,72.8199445,1,,,,POINT (72.8199445 19.2054622)
19.2060133,72.8336319,3,,,,POINT (72.8336319 19.2060133)
19.2063965,72.8310839,3,,,,POINT (72.8310839 19.2063965)
19.2065229,72.8305529,1,,,,POINT (72.8305529 19.2065229)
19.2066182,72.8337685,1,,,,POINT (72.8337685 19.2066182)
19.2467241,72.8646014,1,,,,POINT (72.8646014 19.2467241)
19.2476959,72.8745149,1,,,,POINT (72.8745149 19.2476959)
19.2486323,72.8637799,1,,,,POINT (72.8637799 19.2486323)
19.2499345,72.8721498,1,,,,POINT (72.8721498 19.2499345)
19.2495641,72.8737402,1,,,,POINT (72.8737402 19.2495641)
19.2496377,72.8732267,4,,,,POINT (72.8732267 19.2496377)
19.2497258,72.8647077,1,,,,POINT (72.8647077 19.2497258)
19.2504636,72.8651323,3,,,,POINT (72.8651323 19.2504636)
19.2507593,72.8657908,3,,,,POINT (72.8657908 19.2507593)
19.2511777,72.8650321,3,,,,POINT (72.8650321 19.2511777)
19.2518617,72.870831,1,,,,POINT (72.870831 19.2518617)
19.2533006,72.8767428,3,,,,POINT (72.8767428 19.2533006)
19.2529233,72.8744671,3,,,,POINT (72.8744671 19.2529233)
19.2530055,72.8744475,3,,,,POINT (72.8744475 19.2530055)
19.2533936,72.86537,3,,,,POINT (72.86537 19.2533936)
19.2543317,72.8747367,1,,,,POINT (72.8747367 19.2543317)
19.2543855,72.8667484,3,,,,POINT (72.8667484 19.2543855)
19.2544512,72.8666798,3,,,,POINT (72.8666798 19.2544512)
19.2550529,72.8619537,3,,,,POINT (72.8619537 19.2550529)
19.2553985,72.8620714,1,,,,POINT (72.8620714 19.2553985)
19.2558515,72.8750187,3,,,,POINT (72.8750187 19.2558515)
19.2564901,72.8750709,3,,,,POINT (72.8750709 19.2564901)
19.2565369,72.8756762,1,,,,POINT (72.8756762 19.2565369)
19.2572218,72.8614863,3,,,,POINT (72.8614863 19.2572218)
19.2575544,72.8748226,3,,,,POINT (72.8748226 19.2575544)
19.2591542,72.8745973,3,,,,POINT (72.8745973 19.2591542)
19.2598169,72.8759557,3,,,,POINT (72.8759557 19.2598169)
19.1864086,72.8574819,1,,,,POINT (72.8574819 19.1864086)
19.1867032,72.8415095,1,,,,POINT (72.8415095 19.1867032)
19.1863379,72.8440783,3,,,,POINT (72.8440783 19.1863379)
19.1868851,72.8429594,3,,,,POINT (72.8429594 19.1868851)
19.1869835,72.8424416,3,,,,POINT (72.8424416 19.1869835)
19.1871464,72.8448978,1,,,,POINT (72.8448978 19.1871464)
19.1872945,72.841488,3,,,,POINT (72.841488 19.1872945)
19.1874624,72.8581532,3,,,,POINT (72.8581532 19.1874624)
19.1874634,72.8579773,3,,,,POINT (72.8579773 19.1874634)
19.187479,72.8578427,3,,,,POINT (72.8578427 19.187479)
19.1880085,72.8435278,4,,,,POINT (72.8435278 19.1880085)
19.1882396,72.8441587,3,,,,POINT (72.8441587 19.1882396)
19.1884467,72.8448935,3,,,,POINT (72.8448935 19.1884467)
19.1885987,72.848374,3,,,,POINT (72.848374 19.1885987)
19.1886623,72.8543946,4,,,,POINT (72.8543946 19.1886623)
19.1886471,72.8575427,3,,,,POINT (72.8575427 19.1886471)
19.1887056,72.8474179,3,,,,POINT (72.8474179 19.1887056)
19.1887163,72.8439787,1,,,,POINT (72.8439787 19.1887163)
19.1888118,72.8577413,1,,,,POINT (72.8577413 19.1888118)
19.18914,72.8416289,1,,,,POINT (72.8416289 19.18914)
19.189213,72.8465637,3,,,,POINT (72.8465637 19.189213)
19.1892913,72.8533137,1,,,,POINT (72.8533137 19.1892913)
19.1892982,72.8526419,3,,,,POINT (72.8526419 19.1892982)
19.1895895,72.8545221,1,,,,POINT (72.8545221 19.1895895)
19.1896677,72.8432546,1,,,,POINT (72.8432546 19.1896677)
19.1895244,72.8465984,4,,,,POINT (72.8465984 19.1895244)
19.1896575,72.8586075,1,,,,POINT (72.8586075 19.1896575)
19.1897311,72.845319,1,,,,POINT (72.845319 19.1897311)
19.1899439,72.8571936,3,,,,POINT (72.8571936 19.1899439)
19.1899265,72.8415072,4,,,,POINT (72.8415072 19.1899265)
19.1900302,72.8566461,1,,,,POINT (72.8566461 19.1900302)
19.1900437,72.856463,3,,,,POINT (72.856463 19.1900437)
19.1900744,72.8594567,3,,,,POINT (72.8594567 19.1900744)
19.1903888,72.8452661,1,,,,POINT (72.8452661 19.1903888)
19.1902686,72.8559741,4,,,,POINT (72.8559741 19.1902686)
19.1902366,72.8564457,3,,,,POINT (72.8564457 19.1902366)
19.1904725,72.8409699,3,,,,POINT (72.8409699 19.1904725)
19.1905518,72.8419322,4,,,,POINT (72.8419322 19.1905518)
19.1906687,72.8567697,3,,,,POINT (72.8567697 19.1906687)
19.1906593,72.8475824,3,,,,POINT (72.8475824 19.1906593)
19.1908214,72.8456535,3,,,,POINT (72.8456535 19.1908214)
19.1914058,72.8479886,3,,,,POINT (72.8479886 19.1914058)
19.1914732,72.8569147,3,,,,POINT (72.8569147 19.1914732)
19.1915506,72.8601604,3,,,,POINT (72.8601604 19.1915506)
19.1917603,72.8484426,3,,,,POINT (72.8484426 19.1917603)
19.1919572,72.8445513,3,,,,POINT (72.8445513 19.1919572)
19.1922663,72.8537105,1,,,,POINT (72.8537105 19.1922663)
19.1924664,72.8500662,3,,,,POINT (72.8500662 19.1924664)
19.1932593,72.8403599,3,,,,POINT (72.8403599 19.1932593)
19.193854,72.8503089,1,,,,POINT (72.8503089 19.193854)
19.1938988,72.8439537,1,,,,POINT (72.8439537 19.1938988)
19.1941128,72.8450908,3,,,,POINT (72.8450908 19.1941128)
19.1947547,72.8586345,1,,,,POINT (72.8586345 19.1947547)
19.1950479,72.8560608,1,,,,POINT (72.8560608 19.1950479)
19.1949145,72.8410446,1,,,,POINT (72.8410446 19.1949145)
19.1954765,72.8426762,3,,,,POINT (72.8426762 19.1954765)
19.1956566,72.8399068,3,,,,POINT (72.8399068 19.1956566)
19.1957961,72.8426321,3,,,,POINT (72.8426321 19.1957961)
19.1960743,72.8554022,1,,,,POINT (72.8554022 19.1960743)
19.1961063,72.839765,3,,,,POINT (72.839765 19.1961063)
19.1965257,72.8413898,1,,,,POINT (72.8413898 19.1965257)
19.1965072,72.8487093,4,,,,POINT (72.8487093 19.1965072)
19.1966213,72.8497242,1,,,,POINT (72.8497242 19.1966213)
19.1972487,72.8417536,1,,,,POINT (72.8417536 19.1972487)
19.1977324,72.8479755,3,,,,POINT (72.8479755 19.1977324)
19.1980094,72.8399385,3,,,,POINT (72.8399385 19.1980094)
19.2002129,72.8526972,3,,,,POINT (72.8526972 19.2002129)
19.2002376,72.8399914,1,,,,POINT (72.8399914 19.2002376)
19.2007773,72.8488482,4,traffic_signals,,,POINT (72.8488482 19.2007773)
19.2014162,72.8541274,3,,,,POINT (72.8541274 19.2014162)
19.2014505,72.8551382,1,,,,POINT (72.8551382 19.2014505)
19.2019648,72.8528323,1,,,,POINT (72.8528323 19.2019648)
19.2020194,72.8433583,3,,,,POINT (72.8433583 19.2020194)
19.2021512,72.8525705,1,,,,POINT (72.8525705 19.2021512)
19.2025289,72.8529134,3,,,,POINT (72.8529134 19.2025289)
19.2026322,72.8526407,3,,,,POINT (72.8526407 19.2026322)
19.2027807,72.8525183,3,,,,POINT (72.8525183 19.2027807)
19.2032805,72.8434971,3,,,,POINT (72.8434971 19.2032805)
19.2034204,72.8526259,3,,,,POINT (72.8526259 19.2034204)
19.2036924,72.8541249,1,,,,POINT (72.8541249 19.2036924)
19.2039506,72.8541396,3,,,,POINT (72.8541396 19.2039506)
19.2043647,72.8541632,3,,,,POINT (72.8541632 19.2043647)
19.2044099,72.8560504,3,,,,POINT (72.8560504 19.2044099)
19.2047145,72.8536545,1,,,,POINT (72.8536545 19.2047145)
19.2058391,72.8469065,4,,,,POINT (72.8469065 19.2058391)
19.2061589,72.8469484,1,,,,POINT (72.8469484 19.2061589)
19.2062909,72.8512389,3,,,,POINT (72.8512389 19.2062909)
19.2063796,72.8507375,3,,,,POINT (72.8507375 19.2063796)
19.2067877,72.8437311,3,,,,POINT (72.8437311 19.2067877)
19.2069621,72.8486335,3,,,,POINT (72.8486335 19.2069621)
19.2070885,72.847936,3,,,,POINT (72.847936 19.2070885)
19.2072977,72.8514422,1,,,,POINT (72.8514422 19.2072977)
19.2074281,72.8410113,1,,,,POINT (72.8410113 19.2074281)
19.2074324,72.8509862,1,,,,POINT (72.8509862 19.2074324)
19.2074906,72.8444965,1,,,,POINT (72.8444965 19.2074906)
19.2229863,72.8546882,3,,,,POINT (72.8546882 19.2229863)
19.2248998,72.8609193,3,,,,POINT (72.8609193 19.2248998)
19.2030001,72.8510481,3,,,,POINT (72.8510481 19.2030001)
19.1322061,72.815554,3,,,,POINT (72.815554 19.1322061)
19.1389,72.8134474,4,,,,POINT (72.8134474 19.1389)
19.1403749,72.8091555,3,,,,POINT (72.8091555 19.1403749)
19.1408515,72.8105106,3,,,,POINT (72.8105106 19.1408515)
19.1430499,72.8077644,3,,,,POINT (72.8077644 19.1430499)
19.1038581,72.8876151,3,,,,POINT (72.8876151 19.1038581)
19.1049845,72.8675825,3,,,,POINT (72.8675825 19.1049845)
19.1055796,72.866289,3,,,,POINT (72.866289 19.1055796)
19.1057386,72.8655933,1,,,,POINT (72.8655933 19.1057386)
19.1060711,72.8714363,3,,,,POINT (72.8714363 19.1060711)
19.1061542,72.8710305,3,,,,POINT (72.8710305 19.1061542)
19.1063443,72.8766489,1,,,,POINT (72.8766489 19.1063443)
19.1071304,72.8770167,3,,,,POINT (72.8770167 19.1071304)
19.1074408,72.86199,3,,,,POINT (72.86199 19.1074408)
19.1078213,72.8619725,3,,,,POINT (72.8619725 19.1078213)
19.1081757,72.8670725,1,,,,POINT (72.8670725 19.1081757)
19.1085671,72.8670057,3,,,,POINT (72.8670057 19.1085671)
19.1086235,72.8686578,1,,,,POINT (72.8686578 19.1086235)
19.1087148,72.8658604,3,,,,POINT (72.8658604 19.1087148)
19.1087075,72.8681498,3,,,,POINT (72.8681498 19.1087075)
19.1090489,72.8661446,1,,,,POINT (72.8661446 19.1090489)
19.1089449,72.868927,3,,,,POINT (72.868927 19.1089449)
19.1091858,72.8690534,3,,,,POINT (72.8690534 19.1091858)
19.1093848,72.8666835,1,,,,POINT (72.8666835 19.1093848)
19.1094186,72.8684987,3,,,,POINT (72.8684987 19.1094186)
19.1095664,72.8631034,1,,,,POINT (72.8631034 19.1095664)
19.1095497,72.8625872,3,,,,POINT (72.8625872 19.1095497)
19.1102436,72.862981,1,,,,POINT (72.862981 19.1102436)
19.110583,72.8628146,3,,,,POINT (72.8628146 19.110583)
19.1106741,72.863124,1,,,,POINT (72.863124 19.1106741)
19.110926,72.8623623,3,,,,POINT (72.8623623 19.110926)
19.1113169,72.8768534,1,,,,POINT (72.8768534 19.1113169)
19.1126622,72.8761144,3,,,,POINT (72.8761144 19.1126622)
19.1135466,72.8765914,3,,,,POINT (72.8765914 19.1135466)
19.1135531,72.8770749,3,,,,POINT (72.8770749 19.1135531)
19.1141096,72.862018,4,,,,POINT (72.862018 19.1141096)
19.1146362,72.8797233,3,,,,POINT (72.8797233 19.1146362)
19.114792,72.8812879,3,,,,POINT (72.8812879 19.114792)
19.1148713,72.8824205,3,,,,POINT (72.8824205 19.1148713)
19.1151542,72.8787486,3,,,,POINT (72.8787486 19.1151542)
19.1152799,72.8733015,1,,,,POINT (72.8733015 19.1152799)
19.1159623,72.8953475,3,,,,POINT (72.8953475 19.1159623)
19.1160464,72.865597,3,,,,POINT (72.865597 19.1160464)
19.1161921,72.8932328,1,,,,POINT (72.8932328 19.1161921)
19.1163452,72.879824,3,,,,POINT (72.879824 19.1163452)
19.1163748,72.8822917,1,,,,POINT (72.8822917 19.1163748)
19.1167982,72.8944749,3,,,,POINT (72.8944749 19.1167982)
19.1170066,72.8683415,3,,,,POINT (72.8683415 19.1170066)
19.1170422,72.8822742,3,,,,POINT (72.8822742 19.1170422)
19.1175361,72.9014264,1,,,,POINT (72.9014264 19.1175361)
19.1175851,72.9026471,3,,,,POINT (72.9026471 19.1175851)
19.1176827,72.9021396,3,,,,POINT (72.9021396 19.1176827)
19.1177101,72.8746443,1,,,,POINT (72.8746443 19.1177101)
19.1177916,72.9016125,3,,,,POINT (72.9016125 19.1177916)
19.1178042,72.8946531,1,,,,POINT (72.8946531 19.1178042)
19.1178323,72.8698429,3,,,,POINT (72.8698429 19.1178323)
19.117827,72.8657742,3,,,,POINT (72.8657742 19.117827)
19.117826,72.8911797,1,,,,POINT (72.8911797 19.117826)
19.117983,72.8705544,1,,,,POINT (72.8705544 19.117983)
19.118224,72.8755753,1,,,,POINT (72.8755753 19.118224)
19.1183394,72.8736485,3,,,,POINT (72.8736485 19.1183394)
19.1184354,72.8709407,3,,,,POINT (72.8709407 19.1184354)
19.1184459,72.8743617,3,,,,POINT (72.8743617 19.1184459)
19.1185826,72.8757301,3,,,,POINT (72.8757301 19.1185826)
19.1187303,72.9025461,1,,,,POINT (72.9025461 19.1187303)
19.1187725,72.87583,1,,,,POINT (72.87583 19.1187725)
19.1190891,72.9013211,3,,,,POINT (72.9013211 19.1190891)
19.1193356,72.8825501,3,,,,POINT (72.8825501 19.1193356)
19.1195327,72.8749882,1,,,,POINT (72.8749882 19.1195327)
19.1197281,72.8637587,3,,,,POINT (72.8637587 19.1197281)
19.1198042,72.8741942,3,,,,POINT (72.8741942 19.1198042)
19.1198456,72.8652697,3,,,,POINT (72.8652697 19.1198456)
19.1199722,72.8822812,1,,,,POINT (72.8822812 19.1199722)
19.120061,72.8915577,1,,,,POINT (72.8915577 19.120061)
19.1207787,72.8648076,1,,,,POINT (72.8648076 19.1207787)
19.1208921,72.8855136,3,,,,POINT (72.8855136 19.1208921)
19.1210312,72.8800949,3,,,,POINT (72.8800949 19.1210312)
19.1213962,72.8891439,1,,,,POINT (72.8891439 19.1213962)
19.1215935,72.880062,3,,,,POINT (72.880062 19.1215935)
19.1220369,72.8861171,3,,,,POINT (72.8861171 19.1220369)
19.1226241,72.8838046,3,,,,POINT (72.8838046 19.1226241)
19.1230233,72.8870156,3,,,,POINT (72.8870156 19.1230233)
19.1231443,72.862168,3,,,,POINT (72.862168 19.1231443)
19.1240451,72.862168,1,,,,POINT (72.862168 19.1240451)
19.1250526,72.8646812,3,traffic_signals,,,POINT (72.8646812 19.1250526)
19.1251093,72.8647506,3,traffic_signals,,,POINT (72.8647506 19.1251093)
19.1251907,72.8704765,1,,,,POINT (72.8704765 19.1251907)
19.1299299,72.8634448,3,,,,POINT (72.8634448 19.1299299)
19.1304686,72.8633793,3,,,,POINT (72.8633793 19.1304686)
19.131919,72.8645418,3,,,,POINT (72.8645418 19.131919)
19.1343633,72.8649001,3,,,,POINT (72.8649001 19.1343633)
19.1350675,72.88623,1,,,,POINT (72.88623 19.1350675)
19.1358129,72.8968567,3,,,,POINT (72.8968567 19.1358129)
19.1382136,72.8839586,3,,,,POINT (72.8839586 19.1382136)
19.0557004,72.9112769,3,,,,POINT (72.9112769 19.0557004)
19.0281407,72.8734501,3,,,,POINT (72.8734501 19.0281407)
19.0396876,72.8457727,3,,,,POINT (72.8457727 19.0396876)
19.0376245,72.8457455,3,,,,POINT (72.8457455 19.0376245)
19.0692142,72.8229418,3,,,,POINT (72.8229418 19.0692142)
19.083219,72.8475831,1,,,,POINT (72.8475831 19.083219)
19.1102581,72.8290658,4,,,,POINT (72.8290658 19.1102581)
19.062156,72.8285717,1,,,,POINT (72.8285717 19.062156)
19.0627705,72.856076,3,,,,POINT (72.856076 19.0627705)
19.0627704,72.8573717,3,,,,POINT (72.8573717 19.0627704)
19.0633242,72.8570839,3,,,,POINT (72.8570839 19.0633242)
19.0639891,72.8259185,1,,,,POINT (72.8259185 19.0639891)
19.0645808,72.8389355,1,,,,POINT (72.8389355 19.0645808)
19.0643785,72.8378474,1,,,,POINT (72.8378474 19.0643785)
19.0645059,72.8373175,3,,,,POINT (72.8373175 19.0645059)
19.0644988,72.8433308,1,,,,POINT (72.8433308 19.0644988)
19.0654629,72.8387453,3,,,,POINT (72.8387453 19.0654629)
19.0691683,72.8336871,4,,,,POINT (72.8336871 19.0691683)
19.0693585,72.8353908,4,,,,POINT (72.8353908 19.0693585)
19.0701046,72.8354873,4,,,,POINT (72.8354873 19.0701046)
19.070231,72.8278514,3,,,,POINT (72.8278514 19.070231)
19.0704822,72.8296609,1,,,,POINT (72.8296609 19.0704822)
19.0711671,72.827467,1,,,,POINT (72.827467 19.0711671)
19.0720784,72.8418403,1,,,,POINT (72.8418403 19.0720784)
19.0733051,72.8434901,3,,,,POINT (72.8434901 19.0733051)
19.0719341,72.8470359,3,,,,POINT (72.8470359 19.0719341)
19.0745136,72.8274683,4,,,,POINT (72.8274683 19.0745136)
19.0750689,72.8482389,1,,,,POINT (72.8482389 19.0750689)
19.0754891,72.8274281,1,,,,POINT (72.8274281 19.0754891)
19.0757153,72.8269024,3,,,,POINT (72.8269024 19.0757153)
19.0761194,72.8224613,3,,,,POINT (72.8224613 19.0761194)
19.0762137,72.828173,3,,,,POINT (72.828173 19.0762137)
19.0787135,72.8316827,3,,,,POINT (72.8316827 19.0787135)
19.0789311,72.8435888,3,,,,POINT (72.8435888 19.0789311)
19.0789597,72.829213,3,,,,POINT (72.829213 19.0789597)
19.0795797,72.8343826,3,,,,POINT (72.8343826 19.0795797)
19.0795873,72.8336338,3,,,,POINT (72.8336338 19.0795873)
19.0798606,72.8358599,3,,,,POINT (72.8358599 19.0798606)
19.0801751,72.8336469,1,,,,POINT (72.8336469 19.0801751)
19.0799602,72.835175,3,,,,POINT (72.835175 19.0799602)
19.0801618,72.8317529,1,,,,POINT (72.8317529 19.0801618)
19.0802483,72.8312868,1,,,,POINT (72.8312868 19.0802483)
19.0804976,72.8464414,4,,,,POINT (72.8464414 19.0804976)
19.0806999,72.840829,3,,,,POINT (72.840829 19.0806999)
19.0811268,72.8301771,3,,,,POINT (72.8301771 19.0811268)
19.0812844,72.8302509,3,,,,POINT (72.8302509 19.0812844)
19.0814321,72.8280477,1,,,,POINT (72.8280477 19.0814321)
19.0816809,72.8457422,3,,,,POINT (72.8457422 19.0816809)
19.0817045,72.8463264,3,,,,POINT (72.8463264 19.0817045)
19.0817286,72.8464369,3,,,,POINT (72.8464369 19.0817286)
19.0822277,72.840493,3,,,,POINT (72.840493 19.0822277)
19.0826256,72.8438657,1,,,,POINT (72.8438657 19.0826256)
19.0829643,72.8438322,1,,,,POINT (72.8438322 19.0829643)
19.0829492,72.8277178,1,,,,POINT (72.8277178 19.0829492)
19.0830351,72.8266368,3,,,,POINT (72.8266368 19.0830351)
19.0847746,72.8284992,1,,,,POINT (72.8284992 19.0847746)
19.084808,72.8323832,3,,,,POINT (72.8323832 19.084808)
19.0857525,72.8290314,3,,,,POINT (72.8290314 19.0857525)
19.0858014,72.8288196,3,,,,POINT (72.8288196 19.0858014)
19.085862,72.8372653,1,,,,POINT (72.8372653 19.085862)
19.0867597,72.8395121,1,,,,POINT (72.8395121 19.0867597)
19.0859466,72.8364253,3,,,,POINT (72.8364253 19.0859466)
19.0870373,72.8393477,1,,,,POINT (72.8393477 19.0870373)
19.0870792,72.8400571,1,,,,POINT (72.8400571 19.0870792)
19.0871516,72.8381719,3,,,,POINT (72.8381719 19.0871516)
19.0878057,72.841345,3,,,,POINT (72.841345 19.0878057)
19.0893607,72.8343987,3,,,,POINT (72.8343987 19.0893607)
19.08976,72.8352035,4,,,,POINT (72.8352035 19.08976)
19.0899954,72.8344691,3,,,,POINT (72.8344691 19.0899954)
19.0901918,72.8340579,3,,,,POINT (72.8340579 19.0901918)
19.0905046,72.8350576,3,,,,POINT (72.8350576 19.0905046)
19.0907406,72.8281675,3,,,,POINT (72.8281675 19.0907406)
19.0907481,72.8320789,1,,,,POINT (72.8320789 19.0907481)
19.0909703,72.829362,1,,,,POINT (72.829362 19.0909703)
19.0913253,72.8343213,1,,,,POINT (72.8343213 19.0913253)
19.0972992,72.8498831,3,,,,POINT (72.8498831 19.0972992)
19.0978368,72.8507757,3,,,,POINT (72.8507757 19.0978368)
19.0978956,72.8503998,1,,,,POINT (72.8503998 19.0978956)
19.0983423,72.8507353,3,,,,POINT (72.8507353 19.0983423)
19.0983893,72.8518608,3,,,,POINT (72.8518608 19.0983893)
19.0984643,72.8469583,3,,,,POINT (72.8469583 19.0984643)
19.0986012,72.8519044,3,,,,POINT (72.8519044 19.0986012)
19.0987077,72.8491049,3,,,,POINT (72.8491049 19.0987077)
19.0991389,72.8496355,1,,,,POINT (72.8496355 19.0991389)
19.0991156,72.8530945,1,,,,POINT (72.8530945 19.0991156)
19.0998051,72.8539279,3,,,,POINT (72.8539279 19.0998051)
19.1002323,72.8452772,3,,,,POINT (72.8452772 19.1002323)
19.1002952,72.8499369,3,,,,POINT (72.8499369 19.1002952)
19.1003477,72.8445403,3,,,,POINT (72.8445403 19.1003477)
19.1006829,72.858873,1,,,,POINT (72.858873 19.1006829)
19.1007052,72.8495611,3,,,,POINT (72.8495611 19.1007052)
19.1008172,72.8497058,3,,,,POINT (72.8497058 19.1008172)
19.1012092,72.8587867,3,,,,POINT (72.8587867 19.1012092)
19.1013622,72.8493096,3,,,,POINT (72.8493096 19.1013622)
19.1027018,72.8394347,4,,,,POINT (72.8394347 19.1027018)
19.1052193,72.8515815,1,,,,POINT (72.8515815 19.1052193)
19.1074813,72.8417197,1,,,,POINT (72.8417197 19.1074813)
19.1075004,72.8525526,3,,,,POINT (72.8525526 19.1075004)
19.108435,72.8526046,1,,,,POINT (72.8526046 19.108435)
19.1087721,72.8405314,3,,,,POINT (72.8405314 19.1087721)
19.1090631,72.8418263,1,,,,POINT (72.8418263 19.1090631)
19.1090699,72.8484038,1,,,,POINT (72.8484038 19.1090699)
19.1102156,72.8432936,1,,,,POINT (72.8432936 19.1102156)
19.1100577,72.8490134,1,,,,POINT (72.8490134 19.1100577)
19.1103744,72.8459226,1,,,,POINT (72.8459226 19.1103744)
19.1103974,72.8488691,1,,,,POINT (72.8488691 19.1103974)
19.1104428,72.8485664,3,,,,POINT (72.8485664 19.1104428)
19.1115761,72.8413385,4,,,,POINT (72.8413385 19.1115761)
19.1121459,72.8446881,3,,,,POINT (72.8446881 19.1121459)
19.1126695,72.8501804,1,,,,POINT (72.8501804 19.1126695)
19.1129511,72.8416632,3,,,,POINT (72.8416632 19.1129511)
19.113445,72.8448834,3,,,,POINT (72.8448834 19.113445)
19.1158267,72.8521427,1,,,,POINT (72.8521427 19.1158267)
19.1161991,72.85969,1,,,,POINT (72.85969 19.1161991)
19.1166374,72.8559018,3,,,,POINT (72.8559018 19.1166374)
19.1167574,72.8566118,3,,,,POINT (72.8566118 19.1167574)
19.1211082,72.8459125,4,,,,POINT (72.8459125 19.1211082)
19.1216539,72.8503792,3,,,,POINT (72.8503792 19.1216539)
19.122074,72.8544311,3,,,,POINT (72.8544311 19.122074)
19.122219,72.8497612,3,,,,POINT (72.8497612 19.122219)
19.1225441,72.8588144,3,,,,POINT (72.8588144 19.1225441)
19.1227894,72.8529016,3,,,,POINT (72.8529016 19.1227894)
19.1229175,72.8497801,3,,,,POINT (72.8497801 19.1229175)
19.1229046,72.8489265,3,,,,POINT (72.8489265 19.1229046)
19.123012,72.8480648,3,,,,POINT (72.8480648 19.123012)
19.1233415,72.8530602,3,,,,POINT (72.8530602 19.1233415)
19.1248056,72.8447279,1,,,,POINT (72.8447279 19.1248056)
18.9665294,72.8383836,1,,,,POINT (72.8383836 18.9665294)
19.1610814,72.8423801,3,,,,POINT (72.8423801 19.1610814)
19.1615568,72.8423656,4,,,,POINT (72.8423656 19.1615568)
19.1163495,72.8476368,3,,,,POINT (72.8476368 19.1163495)
19.1197069,72.8485505,3,,,,POINT (72.8485505 19.1197069)
19.1199507,72.8479607,3,,,,POINT (72.8479607 19.1199507)
19.1149061,72.8602311,4,traffic_signals,,,POINT (72.8602311 19.1149061)
19.1150339,72.8588179,3,,,,POINT (72.8588179 19.1150339)
19.1152264,72.8578535,3,,,,POINT (72.8578535 19.1152264)
